"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000057858.9",-0.950079455315443,5.23872332842514,26.62205615603,7.1056201885559e-06,1.25388976518245e-05
"ENSMUSG00000036398.14",-0.556845635472301,7.00676457955982,26.6193713075898,7.11133254056625e-06,1.25468161723479e-05
"ENSMUSG00000040322.11",-1.20463021114057,4.33092134189504,26.6102173026369,7.13226372487328e-06,1.25794119287329e-05
"ENSMUSG00000042677.8",-1.7476783289361,2.99847761812264,26.5745229585557,7.21504219733991e-06,1.27210298132476e-05
"ENSMUSG00000031600.12",-0.810587767452841,5.68143663006619,26.535080243907,7.30008978231909e-06,1.28665495698696e-05
"ENSMUSG00000021725.10",-0.860242080407644,5.40346712193583,26.4451320172916,7.50724581331713e-06,1.32202908562576e-05
"ENSMUSG00000042572.13",-0.558198749193227,6.86669500491036,26.4432365462993,7.51149055069226e-06,1.32254918721317e-05
"ENSMUSG00000026754.17",-1.15664600544239,4.67309130568639,26.4423513739191,7.51397520825989e-06,1.32275926577858e-05
"ENSMUSG00000031246.15",-0.995680381732139,5.11402855037819,26.4121797997188,7.58471771592579e-06,1.33498331064636e-05
"ENSMUSG00000071669.15",-2.1774821435093,2.17471518804784,26.2694214657121,7.94607575507157e-06,1.39690538763205e-05
"ENSMUSG00000038116.17",-1.00779138331342,4.84257344284098,26.2447269726206,7.9914202373573e-06,1.40439475070373e-05
"ENSMUSG00000021959.17",-1.14625565499615,4.54792201272961,26.2164537549231,8.06245453325538e-06,1.41590636710565e-05
"ENSMUSG00000028344.13",-1.80821562121887,2.82139685305185,26.1811264771858,8.15733344829247e-06,1.43207763416886e-05
"ENSMUSG00000079038.4",-1.68863594399876,3.22888938764499,26.1264197918383,8.29515138989537e-06,1.45502552723597e-05
"ENSMUSG00000024400.17",-0.588505092441206,6.61510317906531,26.0559413942564,8.47702229843333e-06,1.4861633409886e-05
"ENSMUSG00000034156.17",-1.99825988975221,2.46294496166492,26.00949939563,8.61219065332972e-06,1.50908565733795e-05
"ENSMUSG00000033902.13",-2.14578976668344,2.33416590653114,25.9361848476479,8.81431296560285e-06,1.54371055734789e-05
"ENSMUSG00000021775.12",-1.12694817208266,4.52617186926862,25.8965808918117,8.91209318964052e-06,1.56030185381706e-05
"ENSMUSG00000045374.19",-1.36611067566448,3.88513472426245,25.7593514435113,9.3058645717079e-06,1.62770925075333e-05
"ENSMUSG00000005566.15",-0.552848131758732,6.97821570133672,25.7585631890965,9.3066445737273e-06,1.62770925075333e-05
"ENSMUSG00000042228.15",-2.07392163688479,2.37921455376858,25.7213571508912,9.42961514015696e-06,1.64865343573724e-05
"ENSMUSG00000058655.10",-0.515629920638858,7.11154267433284,25.6987508529931,9.48358982233353e-06,1.65724154513462e-05
"ENSMUSG00000073676.5",-0.872258328435006,5.36195676166922,25.6903783252562,9.50889102070842e-06,1.66137942398662e-05
"ENSMUSG00000032411.16",-1.23718537295675,4.2246493150809,25.6618250019214,9.59561690729229e-06,1.67624609183844e-05
"ENSMUSG00000024077.16",-1.19611550633812,4.22154298917173,25.6086196125975,9.7580396426541e-06,1.70403822711105e-05
"ENSMUSG00000062545.5",-1.14174729824086,4.52387259272345,25.5920489722882,9.80879212173987e-06,1.7120253733957e-05
"ENSMUSG00000029287.15",-2.14837575909334,2.14495501277156,25.5482413337114,9.96649520268686e-06,1.73777398477901e-05
"ENSMUSG00000042842.12",-0.817908154084464,5.46773750639345,25.4521669638202,1.02515860899074e-05,1.78596265917387e-05
"ENSMUSG00000069895.5",-2.3349781381216,1.9410601222942,25.4333046854836,1.03438389913399e-05,1.8011152490531e-05
"ENSMUSG00000056536.15",-1.58221103717193,3.47316545268496,25.4140984898259,1.03783038171555e-05,1.80680924180362e-05
"ENSMUSG00000035901.15",-1.82618586482782,2.7328014472393,25.3322841140675,1.06566994271666e-05,1.85370101109104e-05
"ENSMUSG00000093930.3",-1.07786266219962,4.64267919512833,25.3066657748449,1.07354752491077e-05,1.86645285183095e-05
"ENSMUSG00000041638.19",-0.927065268246888,5.20862306358999,25.3028617421879,1.07480942031934e-05,1.86832961352862e-05
"ENSMUSG00000038762.16",-0.484544790676104,7.55037071452129,25.2239003476086,1.10204776536852e-05,1.91405345309553e-05
"ENSMUSG00000073557.13",-1.92840927905388,2.66678632845947,25.2122853489439,1.10704722106478e-05,1.92208469878716e-05
"ENSMUSG00000028407.5",-1.88783817620583,2.83770722581388,25.099606552744,1.14716010181537e-05,1.98768630735798e-05
"ENSMUSG00000072969.3",-1.44212885354315,3.69742896071182,25.029816972355,1.17245554849761e-05,2.02989577401478e-05
"ENSMUSG00000014039.19",-1.4843823820919,3.71921927600791,25.0086191907076,1.1803846999429e-05,2.04318068224018e-05
"ENSMUSG00000030861.16",-1.08436916567998,4.63410816523248,24.9993455708821,1.18372849584264e-05,2.04862238161884e-05
"ENSMUSG00000063065.14",-0.925599745782938,5.03965473095299,24.9744495268704,1.19313365824207e-05,2.06406262578411e-05
"ENSMUSG00000100280.4",-2.02324581382289,2.3177913181026,24.8880662854008,1.22842193748535e-05,2.12274295321831e-05
"ENSMUSG00000030521.12",-0.761646399354966,5.8172014166733,24.8502443609159,1.24135791050278e-05,2.14437303413215e-05
"ENSMUSG00000033955.14",-1.73184445733319,2.90670801340001,24.7937115294677,1.26475686390461e-05,2.18368843562222e-05
"ENSMUSG00000038954.15",-1.53986757605245,3.27079351998265,24.7838350632968,1.26845426811675e-05,2.18933411089514e-05
"ENSMUSG00000038047.19",-1.23111519812114,4.09448336452373,24.7349104983341,1.2881498791099e-05,2.22295384361307e-05
"ENSMUSG00000046169.11",-1.93719780551775,2.50127537656143,24.7341753626261,1.28978291814234e-05,2.22502217409699e-05
"ENSMUSG00000069793.13",-1.57165046749835,3.36676642542109,24.7305790775284,1.29016608248603e-05,2.22530835581373e-05
"ENSMUSG00000032469.13",-0.901905838304717,5.18140010894576,24.6940888524089,1.30497299749853e-05,2.25008980477777e-05
"ENSMUSG00000001542.8",-1.99107823163958,2.42582338446263,24.6842153533059,1.31076449940796e-05,2.25893488186712e-05
"ENSMUSG00000021114.10",-0.457777095693166,7.47023379201994,24.675393946907,1.31277275120135e-05,2.26201522843274e-05
"ENSMUSG00000083396.2",-1.78138252969139,2.72490169603119,24.6248628810952,1.33534126787275e-05,2.30012870258203e-05
"ENSMUSG00000039621.14",-0.480504883279603,7.26248292608163,24.4813624097368,1.39713246875498e-05,2.40050842895295e-05
"ENSMUSG00000001150.8",-0.959205384841423,5.01728584661762,24.4260144952638,1.42228211283144e-05,2.44208103933271e-05
"ENSMUSG00000029530.17",-0.505110577333327,8.30386474826532,24.4133512585443,1.42803548996321e-05,2.45154869061402e-05
"ENSMUSG00000073147.5",-1.4668945113747,3.69849477195989,24.3771877294421,1.44503383312559e-05,2.47948341746897e-05
"ENSMUSG00000043683.5",-0.693264144493264,5.9431132171226,24.3160640661374,1.4735217397226e-05,2.52794131628792e-05
"ENSMUSG00000017418.15",-1.62186213623103,3.30437031439237,24.2807576139059,1.4908479785413e-05,2.55723748052587e-05
"ENSMUSG00000024660.10",-0.904465588339352,5.08283329530358,24.2739455050305,1.49370703629362e-05,2.5617125696114e-05
"ENSMUSG00000009207.16",-1.33948804545422,3.91096299477836,24.258160964605,1.50150931138484e-05,2.5738005635487e-05
"ENSMUSG00000021706.15",-1.56248154265898,3.19081608087828,24.233475789464,1.51391848478997e-05,2.59420329951796e-05
"ENSMUSG00000029501.16",-0.750372769584858,5.73134252688665,24.1380248817119,1.56071861871104e-05,2.67171654568586e-05
"ENSMUSG00000034765.7",-0.571237805401092,6.66144107915316,24.0447779353169,1.60851331706141e-05,2.75077532031106e-05
"ENSMUSG00000020064.10",-0.611006786071181,6.46246981382463,24.014210797299,1.62452238247308e-05,2.77629872205729e-05
"ENSMUSG00000023991.17",-1.62078606489412,3.11717373707784,23.9984198638633,1.63357104589848e-05,2.79129707242112e-05
"ENSMUSG00000049090.4",-1.08830417302659,4.60501044093188,23.9513101517198,1.65809009282521e-05,2.83224795375514e-05
"ENSMUSG00000059708.13",-1.88445992559551,2.57857886632665,23.9421138810271,1.66459955904355e-05,2.8428928937342e-05
"ENSMUSG00000050954.16",-1.91149207014769,2.60171687331694,23.738539233832,1.77830923307894e-05,3.03405683244953e-05
"ENSMUSG00000021171.9",-0.594999761210581,6.5911317534689,23.6578685739234,1.82402009936915e-05,3.11049181780533e-05
"ENSMUSG00000019979.13",-1.70951971169824,2.99143901410129,23.6460258207731,1.83198883072762e-05,3.12356077980893e-05
"ENSMUSG00000052949.15",-1.43499053692148,3.56870542890369,23.5992402278841,1.85966501594035e-05,3.16916623847938e-05
"ENSMUSG00000059040.6",-1.2335396645934,4.1967582334138,23.5768500062012,1.87306427014104e-05,3.1904081581215e-05
"ENSMUSG00000042606.10",-1.58904600774375,3.17001500404666,23.5658252546092,1.88038130810479e-05,3.20180637699239e-05
"ENSMUSG00000028059.17",-0.634272367947577,6.33412652476332,23.549493636573,1.8896905303996e-05,3.217122741415e-05
"ENSMUSG00000036026.16",-1.93974980569371,2.54390926944361,23.527065198774,1.90546136263766e-05,3.24235508824305e-05
"ENSMUSG00000044894.15",-0.595869387900659,6.43083823863656,23.5114190108609,1.91334491015376e-05,3.25522899830478e-05
"ENSMUSG00000026048.17",-1.0512994101098,4.49673310976789,23.5008448993737,1.92010409001136e-05,3.26564365491471e-05
"ENSMUSG00000079144.8",-1.79547576358897,2.75134825105474,23.4923555904634,1.92670718563318e-05,3.27632990125437e-05
"ENSMUSG00000031488.15",-0.823571124884123,5.40769851900929,23.4412909439269,1.95777569637937e-05,3.32750393002282e-05
"ENSMUSG00000035929.12",-1.45092599983201,3.56233931276776,23.4383596092943,1.96005837875201e-05,3.3308309134193e-05
"ENSMUSG00000045128.10",-0.41994310679942,8.45675248628453,23.3952905478539,1.98743323366148e-05,3.37567017896532e-05
"ENSMUSG00000066613.15",-2.37038316680146,1.69939171776589,23.3981874966035,1.99409635093139e-05,3.38642593703189e-05
"ENSMUSG00000070923.5",-1.13952561844108,4.3225599378356,23.3706686673632,2.00371194499471e-05,3.40219126999931e-05
"ENSMUSG00000038831.17",-2.12347917620861,2.3013687072586,23.3494996693237,2.02029018944362e-05,3.42905850380515e-05
"ENSMUSG00000026615.15",-0.471185119242078,7.42999404272987,23.3448769813473,2.02053974521227e-05,3.42905850380515e-05
"ENSMUSG00000027104.19",-0.842568354241448,5.30921303095876,23.3327756530913,2.02862331658008e-05,3.44163657585112e-05
"ENSMUSG00000041225.17",-1.01162415764387,4.73917236233908,23.2401018480907,2.09131262316326e-05,3.54329592827761e-05
"ENSMUSG00000036737.13",-1.31697660954687,4.11279542291786,23.2009597926037,2.11848859437484e-05,3.58696647108399e-05
"ENSMUSG00000021669.17",-1.10328071643542,4.73056801552204,23.1464480704561,2.15667586522869e-05,3.64921100473687e-05
"ENSMUSG00000041263.15",-0.901247275283109,5.20088947942685,23.1087324885432,2.18356690649972e-05,3.69288181247856e-05
"ENSMUSG00000026812.17",-0.972426526560638,4.86593918437326,23.1038140137585,2.18713782144903e-05,3.69831031323773e-05
"ENSMUSG00000042579.4",-2.38300867412423,1.63061687475683,23.1108615059201,2.19227924089937e-05,3.70516897447051e-05
"ENSMUSG00000032193.10",-1.15851249490029,4.28972368589277,22.9460402674645,2.3040020548464e-05,3.88821701198498e-05
"ENSMUSG00000035885.6",-0.55075652220243,6.87943378649584,22.892798726355,2.3446613977231e-05,3.95357623238064e-05
"ENSMUSG00000055839.7",-0.643975149703257,6.23825034718587,22.8807276408819,2.35404375931206e-05,3.96874340458834e-05
"ENSMUSG00000028890.14",-1.15732810397534,4.54854506980539,22.8464550099654,2.38098328713779e-05,4.01152012285989e-05
"ENSMUSG00000113585.3",-1.52821536840875,3.33613142610331,22.8435189297394,2.38387892013853e-05,4.01573814145705e-05
"ENSMUSG00000026788.14",-1.30606586070817,4.0052803585513,22.8414104804412,2.38511588650303e-05,4.01716114283243e-05
"ENSMUSG00000095041.8",-0.455283816206568,7.56476140232022,22.8135315776793,2.40691663739056e-05,4.05054883341343e-05
"ENSMUSG00000018372.14",-1.16837009566018,4.77786128537824,22.8023275397015,2.41594868294112e-05,4.0650807311784e-05
"ENSMUSG00000038301.16",-1.85004901403824,2.67940250844586,22.786965507287,2.43004443797545e-05,4.08745526913196e-05
"ENSMUSG00000121107.1",-1.66336057813787,2.98652299292083,22.7722916547385,2.44121760039961e-05,4.10557482155875e-05
"ENSMUSG00000039680.11",-0.933405739231173,4.93900292795673,22.7391218262515,2.46704031265146e-05,4.14695993470807e-05
"ENSMUSG00000027427.14",-1.04722076275108,4.53019707604592,22.7087956659942,2.49202239882048e-05,4.18757890216889e-05
"ENSMUSG00000061536.14",-1.07564021287447,4.69071825858213,22.7044467700017,2.49557689334218e-05,4.19286393399123e-05
"ENSMUSG00000030034.13",-0.92106261674325,4.93550520583574,22.7008789419667,2.49850597186029e-05,4.19709663175219e-05
"ENSMUSG00000079555.3",-0.761784948830036,6.04331148165261,22.6783258624468,2.51718321826162e-05,4.22708485349e-05
"ENSMUSG00000073792.12",-1.60342105539866,3.13344994665792,22.6710366928128,2.52427061550509e-05,4.23829174491854e-05
"ENSMUSG00000002014.13",-0.563774213828969,6.67045337231881,22.6633387649984,2.52970842283342e-05,4.24602977165845e-05
"ENSMUSG00000042747.13",-0.60243260428681,6.4985941910808,22.6392952222295,2.54996920952955e-05,4.27793360262107e-05
"ENSMUSG00000056429.5",-0.418390241516534,7.7161577103894,22.624223264778,2.5627508229876e-05,4.29867244170308e-05
"ENSMUSG00000040820.17",-1.33081568904829,3.80201897424249,22.574970897284,2.60544239671548e-05,4.36599166020287e-05
"ENSMUSG00000004099.17",-0.558720072823066,6.62889150507704,22.5416644669794,2.63401101000873e-05,4.41314260829533e-05
"ENSMUSG00000121095.1",-1.00647213919464,4.71418090643031,22.5251168487707,2.64867145546355e-05,4.4369795627834e-05
"ENSMUSG00000089829.3",-2.51868749072812,1.4296377472691,22.5255698556667,2.6634339106334e-05,4.45952102545484e-05
"ENSMUSG00000073131.13",-1.39329753891349,3.52126178923441,22.4424622449619,2.72306571921288e-05,4.55489777824242e-05
"ENSMUSG00000033792.13",-1.54800692333436,3.17007476447398,22.402175013252,2.76026045767268e-05,4.61184137153076e-05
"ENSMUSG00000040723.15",-0.400500876706415,7.85346346769945,22.399544175971,2.76159482435595e-05,4.61331825004953e-05
"ENSMUSG00000020564.18",-0.931261029866997,4.90116644946609,22.3907954055226,2.76977250670622e-05,4.62622472499757e-05
"ENSMUSG00000022389.16",-1.0007461746849,4.69640015065802,22.380750622849,2.77909253110788e-05,4.64076774655929e-05
"ENSMUSG00000017716.16",-1.67379341222734,2.94689831015203,22.3818581062596,2.77938579939413e-05,4.64076774655929e-05
"ENSMUSG00000027510.18",-0.882861888798399,5.00825227596908,22.3352826482176,2.82151065081975e-05,4.70880105681862e-05
"ENSMUSG00000042444.11",-0.515190627433365,6.94006207502833,22.3295819531182,2.82678364703268e-05,4.71683253713078e-05
"ENSMUSG00000022023.7",-0.680426551348719,5.92002459672392,22.3068778791246,2.84831647090959e-05,4.75044085573295e-05
"ENSMUSG00000028433.15",-0.837834159778255,5.19615427772528,22.2665976112118,2.8869314720073e-05,4.81092615299362e-05
"ENSMUSG00000029617.11",-0.618083848144647,6.60524726168155,22.260533686375,2.89271018517362e-05,4.81820421475821e-05
"ENSMUSG00000073867.3",-2.29857140301599,1.67375560053656,22.2506087166998,2.91465449182568e-05,4.85159943202968e-05
"ENSMUSG00000019982.16",-1.42065841524264,4.07799347473729,22.2134925331958,2.93881151798037e-05,4.89101520428257e-05
"ENSMUSG00000030091.18",-0.543426338796357,6.62739855636277,22.2108292802643,2.94116266974465e-05,4.89413291040206e-05
"ENSMUSG00000022285.18",-0.377341660407298,8.17837834941588,22.183222414896,2.96843748083176e-05,4.93791402934528e-05
"ENSMUSG00000032637.16",-0.65177973060629,6.18400289967647,22.1482697317045,3.00338469414286e-05,4.99280409631734e-05
"ENSMUSG00000024248.15",-0.693296565091826,6.01613672545615,22.1312210668067,3.02058842013093e-05,5.01895953909491e-05
"ENSMUSG00000096433.3",-1.8164530630568,2.58228387170685,22.1263482771134,3.02839139444392e-05,5.03110862317837e-05
"ENSMUSG00000034663.14",-1.68891997526744,2.78495785080337,22.0874904089941,3.06730645218526e-05,5.09328026642047e-05
"ENSMUSG00000030583.17",-1.98618617946646,2.19132948967126,22.071547410832,3.08728644002225e-05,5.12562614989592e-05
"ENSMUSG00000022799.5",-1.37465286390632,3.59054838878467,22.0622051532231,3.091889193222e-05,5.13243583743593e-05
"ENSMUSG00000113587.2",-2.3463775638678,1.83094556950194,22.0172988567625,3.14790877437542e-05,5.22119541168471e-05
"ENSMUSG00000070291.5",-0.853286991051613,5.1980663477839,21.9323799068455,3.22897672652233e-05,5.34872709575314e-05
"ENSMUSG00000017721.16",-1.39929135334583,3.46233892997617,21.9249616749805,3.2378027674712e-05,5.36247993926909e-05
"ENSMUSG00000059534.9",-0.697166588999398,6.02643252055658,21.9175246251193,3.24508291466721e-05,5.37366842554916e-05
"ENSMUSG00000033454.7",-0.709913499961881,5.88986040117363,21.8674194277545,3.30022676676733e-05,5.46321683291272e-05
"ENSMUSG00000009569.15",-1.54446694923177,3.20746283958117,21.863723929548,3.30546999042898e-05,5.47101222397763e-05
"ENSMUSG00000071068.8",-1.53445570984834,3.18112421564232,21.8038310077437,3.37285579441366e-05,5.57698623492116e-05
"ENSMUSG00000068206.14",-1.43274335315086,4.12170871551315,21.7624314776936,3.41922345170099e-05,5.65015917914191e-05
"ENSMUSG00000032673.6",-0.852621555260037,5.08267929056422,21.7614540934599,3.4201771803213e-05,5.65082346843857e-05
"ENSMUSG00000079227.11",-1.03133662106261,4.74640199355643,21.714788172345,3.47446122074491e-05,5.73773489565775e-05
"ENSMUSG00000042364.12",-0.983189411976281,4.93013118203192,21.6968405017983,3.49553340894281e-05,5.7697426550189e-05
"ENSMUSG00000044505.6",-1.78703768005072,2.82893447242014,21.6447973575941,3.5593459257914e-05,5.87128699822122e-05
"ENSMUSG00000035949.16",-0.495115652970093,7.01508171208868,21.6004978450876,3.61101770017242e-05,5.95364508776013e-05
"ENSMUSG00000041697.10",-0.473489233898318,7.44614642087585,21.5151189916053,3.71683067421809e-05,6.12120594393659e-05
"ENSMUSG00000030055.17",-1.85752455034633,2.55363021262751,21.5060867482983,3.73168250917426e-05,6.14368948062414e-05
"ENSMUSG00000028149.13",-0.504560552835033,6.86306267594695,21.4956032317333,3.74147749640416e-05,6.15882554133259e-05
"ENSMUSG00000030930.15",-0.759268221014633,5.75263468403316,21.3792199596801,3.89209723496032e-05,6.39545321361521e-05
"ENSMUSG00000019942.14",-1.79394406051532,2.67238215200012,21.3764249831545,3.89869225314403e-05,6.40526244092094e-05
"ENSMUSG00000021635.15",-0.844779813303281,5.41392637138488,21.3719547122042,3.90172948034319e-05,6.40819649417495e-05
"ENSMUSG00000029640.18",-1.38187523576733,3.5562917658334,21.3639697187912,3.91309788683832e-05,6.4248073993264e-05
"ENSMUSG00000041272.12",-0.831068328815144,5.15046467018151,21.3283735992703,3.95993246323035e-05,6.50066169072051e-05
"ENSMUSG00000032913.14",-1.26661393690239,3.9145740353453,21.3278985737228,3.96099351156323e-05,6.50136146561388e-05
"ENSMUSG00000027784.11",-2.03720641050892,2.21429804299051,21.2455531323108,4.07944975980124e-05,6.68857045735802e-05
"ENSMUSG00000038604.10",-1.03124185916036,4.49596490085796,21.1557336243044,4.19963253713147e-05,6.87652061475627e-05
